sut_code,description_tr,category,retired_at
803130,Perkütan koleksiyon/kist tedavisi,therapeutic,
803140,Perkütan lenfosel tedavisi,therapeutic,
803150,Perkütan nefrostomi,therapeutic,
803160,Perkütan pankreatik kanal girişimleri,therapeutic,
803170,Perkütan pnömotoraks tedavisi,therapeutic,
803180,Perkütan psödokist tedavisi,therapeutic,
803190,Perkütan ablasyon tedavisi,therapeutic,
803191,Perkütan tümör ablasyon tedavisi,therapeutic,
803200,Perkütan renal kist ponksiyon ve tedavisi,therapeutic,
803210,Perkütan safra kesesi drenajı,therapeutic,
803220,Perkütan sistostomi,therapeutic,
803230,Perkütan sistoüretografi,therapeutic,
803240,Perkütan stenoz dilatasyonu,therapeutic,
803250,Perkütan transhepatik kolanjiyografi (PTK),therapeutic,
803260,Perkütan üreteral stent konması,therapeutic,
803270,Stent yerleştirilmesi,therapeutic,
803280,Streotaktik meme işaretleme,therapeutic,
803281,Stereotaktik vakumlu kor meme biyopsisi,therapeutic,
803290,Ultrasonografi eşliğinde parasentez (Tanısal),therapeutic,
803291,Ultrasonografi eşliğinde parasentez (Terapötik),therapeutic,
803292,Ultrasonografi eşliğinde torasentez (Tanısal),therapeutic,
803293,Ultrasonografi eşliğinde torasentez (Terapötik),therapeutic,
803300,Vertebroplasti,therapeutic,
803310,3-Boyutlu ultrasonografi,imaging,
803311,İlk üç ay ayrıntılı ultrasonografi,imaging,
803312,İkinci üç ay ayrıntılı ultrasonografi,imaging,
803320,Boyun US,imaging,
803330,"Renal US, dinamik",imaging,
803340,Eklem US ( Tek taraf),imaging,
803350,Endoskopik US,imaging,
803360,Follikülometri (transabdominal follikülometri ),imaging,
803370,Follikülometri (Transvajinal follikülometri ),imaging,
803390,Hepatobilier US,imaging,
803400,İntravasküler US (IVUS),imaging,
803410,İntraoperatif US,imaging,
803420,Kalça eklemi US ( Tek taraf ),imaging,
803430,Meme US (Bilateral),imaging,
803440,Meme US (Unilateral),imaging,
803441,Elastografi US,imaging,
803450,Obstetrik US,imaging,
803460,Orbita US (Bilateral ) (A veya B mod),imaging,
803470,Parotis bezi US,imaging,
803480,Renal US,imaging,
803490,Skrotal US,imaging,
803500,Submandibuler bez US,imaging,
803510,Tiroid US,imaging,
803520,Toraks US,imaging,
803530,Transkranial veya transfontanel US,imaging,
803540,Transrektal US,imaging,
803550,Transvajinal US,imaging,
803560,Suprapubik pelvik US,imaging,
803570,"Abdomen US, tüm",imaging,
803580,Üriner sistem US,imaging,
803590,"Abdomen US, üst",imaging,
803600,Yüzeyel doku US,imaging,
803601,"Ultrason, diğer",imaging,
803602,"Ultrason, genel",imaging,
803610,3-boyutlu renkli Doppler ultrasonografi,imaging,
803620,Abdominal aorta renkli Doppler US,imaging,
803630,Abdominal renkli Doppler US,imaging,
803640,"Alt ekstremite perforan ven renkli Doppler US, tek taraflı",imaging,
803650,Fötal biyometri ve biyofizik skorlama,imaging,
803670,İntraoperatif renkli Doppler US,imaging,
803680,"Karotis renkli Doppler US (Tek, bilateral)",imaging,
803690,Kitle lezyonu renkli Doppler US,imaging,
803700,Meme renkli Doppler US,imaging,
803710,Obstetrik renkli Doppler US,imaging,
803720,Orbita renkli Doppler US,imaging,
803730,Pelvik renkli Doppler US,imaging,
803740,Penil renkli Doppler US,imaging,
803750,Portal ven renkli Doppler US,imaging,
803760,"Renal renkli Doppler US (Tek, Bilateral)",imaging,
803770,Skrotal renkli Doppler US,imaging,
803780,"Alt ekstremite arteriel sistem RDUS, tek taraflı",imaging,
803790,"Alt ekstremite venöz sistem RDUS, tek taraflı",imaging,
803800,"Üst ekstremite arteriel sistem RDUS, tek taraflı",imaging,
803810,"Üst ekstremite venöz sistem RDUS, tek taraflı",imaging,
803820,Tiroid bezi renkli Doppler US,imaging,
803830,Transkranial veya transfontanel renkli Doppler,imaging,
803840,Transrektal renkli Doppler,imaging,
803850,"Vertebral arter renkli Doppler US (Tek, bilateral)",imaging,
803860,Vezikoüreteral reflüks renkli Doppler US,imaging,
803861,"Doppler US, diğer",imaging,
901980,Karanlık alan incelemesi,laboratory,
904110,Üreaz testi (Helicobacter pylori),laboratory,
904840,"İnvitro ilaç duyarlılığı, her bir ilaç",laboratory,
905090,"Nükleik asit teknolojisi ile (NAT) HBs, HCV, HIV1 tayini",laboratory,
905590,Actinomyces kültürü,laboratory,
905600,Anaerob kültür,laboratory,
905610,Antibiyotik duyarlılık testi,laboratory,
905640,"Antifungal duyarlılık (E test), her biri",laboratory,
905650,"Antifungal duyarlılık testi, her biri",laboratory,
905660,"Antituberküloz duyarlılık (E test), her biri",laboratory,
905661,Aspirat Kültürü,laboratory,
905670,Boğaz kültürü,laboratory,
905671,İdrar Kültürü,laboratory,
905672,Gaita kültürü,laboratory,
905673,Kulak kültürü,laboratory,
905674,Yara kültürü,laboratory,
905675,Balgam Kültürü,laboratory,
905676,Vagen cerviks,laboratory,
905677,Burun kültürü,laboratory,
905678,Diğer kültürler,laboratory,
905679,Konjunktiva kültürü,laboratory,
905680,Bakteri tanımlanması,laboratory,
905690,Bakteri tanımlanması (Otomatik sistem ),laboratory,
905691,Otomatik rezidüel antimikrobiel aktivite,laboratory,
905700,Bakteri tanımlanması (Yarı otomatik sistem),laboratory,
905710,Bakteri tanımlanması ve duyarlılık testi (Otomatik sistem ),laboratory,
905720,Bakteri tanımlanması ve duyarlılık testi (Yarı otomatik sistem),laboratory,
905730,Beyin omurilik sıvısı (BOS) kültürü (Özel zenginleştirme ile),laboratory,
905740,Boğmaca kültürü,laboratory,
905750,BOS lateks aglütinasyon testi,laboratory,
905760,"Boyalı mikroskopik inceleme (Gram, M.mavisi, Wright, Ziehl-Neelsen, vb)",laboratory,
905770,Boyasız direkt mikroskobik inceleme,laboratory,
905780,Campylobacter kültürü,laboratory,
905800,Chlamydia kültürü,laboratory,
905810,Clostridium difficile kültürü,laboratory,
905820,Cryptococcus neoformans antijeni,laboratory,
905830,Cryptosporidium antijeni,laboratory,
905840,Çevresel allerjenik mantar saptanması,laboratory,
905850,Difteri kültürü,laboratory,
905860,"Direkt parazit incelenmesi, cihaz ile",laboratory,
905870,"Direkt parazit incelenmesi, manuel",laboratory,
905871,Doku Biyopsi Kültürü,laboratory,
905880,E.coli 0157 H7 kültürü,laboratory,
905881,Eklem Sıvısı Kültürü,laboratory,
905890,"Eritrosit antijenleri (C, c, K, E, e gibi), her bir antijen",laboratory,
905900,Ev tozu (Mite) akarlarının aranması,laboratory,
905930,"Gaitada gizli kan aranması, manuel",laboratory,
905931,"Gaitada gizli kan aranması, otomatik cihaz ile",laboratory,
905940,Gardnerella vaginalis kültürü,laboratory,
905950,Genişletilmiş spektrumlu beta laktamaz (ESBL),laboratory,
905960,Genişletilmiş spektrumlu beta laktamaz (ESBL) ve sinerji (E test),laboratory,
905970,Gonokok kültürü,laboratory,
905980,Grup A streptokok tayini (Lateks veya ELISA),laboratory,
905990,Haemophilus kültürü,laboratory,
906000,Helicobacter pylori kültürü,laboratory,
906001,Kanda Parazit Arama,laboratory,
906010,Kan kültürü (Aerob-anaerob),laboratory,
906020,Kan kültürü (Aerob-anaerob) otomatik sistem,laboratory,
906040,Katalaz testi,laboratory,
906041,Kateter Kültürü,laboratory,
906060,Kültür ve antibiyotik duyarlık testi (KAHT),laboratory,
906070,Legionella kültürü,laboratory,
906080,Leishmania (Kan yayması),laboratory,
906090,Leishmania kültürü,laboratory,
906091,Mantar Aranması (KOH ile ),laboratory,
906120,Mantar kültürü,laboratory,
906130,Mantar tanımlanması (Otomatik sistem ),laboratory,
906140,Mantar tanımlanması ve antifungal duyarlılık testi (otomatik sistem ),laboratory,
906141,Mikobakteri Aranması (ARB) Direkt mikroskopi,laboratory,
906150,"Mikobakteri antibiyotik duyarlılık testi (Otomatik sistem), her biri",laboratory,
906160,Mikobakteri kültürü,laboratory,
906170,Mikobakteri kültürü (Üreme kontrollü otomatik sistem),laboratory,
906180,Mikobakteri tiplendirmesi,laboratory,
906190,Mikoplasma kültürü,laboratory,
906200,Mikrotüp dilüsyonuyla antibiyotik duyarlılık testi,laboratory,
906210,Minimal bakterisidal konsantrasyon (MBC),laboratory,
906220,Minimal inhibitör konsantrasyonu (E testi ile),laboratory,
906221,Nazofarenks Kültürü,laboratory,
906222,Periton Sıvı Kültürü,laboratory,
906223,Plevral Sıvı Kültürü,laboratory,
906224,Safra Sıvısı Kültürü,laboratory,
906240,Serum antibiotik bakterisidal aktivite,laboratory,
906250,Solunum sekresyonlarının kantitatif kültürü,laboratory,
906260,Streptokok grup tayini,laboratory,
906270,Trichomonas kültürü,laboratory,
906271,Tricrom boyama,laboratory,
906280,Ureaplasma kültürü,laboratory,
906290,VDRL-RPR,laboratory,
906320,Adacık hücre antikoru (Islet cell antikoru-ICA),laboratory,
906330,Adenovirus antijeni,laboratory,
906340,Anti asetilkolin reseptör antikoru,laboratory,
906350,Anti CMV IgG (ELISA),laboratory,
906360,Anti CMV IgG (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906370,Anti CMV IgM (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906380,Anti CMV lgM (ELISA),laboratory,
906390,Anti DNA,laboratory,
906400,Anti DNAse B,laboratory,
906410,Anti ds DNA,laboratory,
906420,Anti düz kas antikoru (ASMA),laboratory,
906430,Anti endomisyum antikor,laboratory,
906440,Anti fosfatidilserin IgA,laboratory,
906450,Anti fosfatidilserin IgG,laboratory,
906460,Anti fosfatidilserin IgM,laboratory,
906470,Anti fosfolipid IgG,laboratory,
906480,Anti fosfolipid IgM,laboratory,
906490,Anti Gliadin lgA,laboratory,
906500,Anti Gliadin lgG,laboratory,
906510,Anti HAV IgG (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906520,Anti HAV IgG (ELISA),laboratory,
906530,Anti HAV IgM (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906540,Anti HAV IgM (ELISA),laboratory,
906550,Anti Hbc IgG (ELISA),laboratory,
906560,Anti Hbc IgG (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906570,Anti HBc IgM (ELISA),laboratory,
906580,Anti HBc IgM (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906590,Anti Hbe (ELISA),laboratory,
906600,Anti HBe (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906610,Anti HBs (ELISA),laboratory,
906620,Anti HBs (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906630,Anti HCV (ELISA),laboratory,
906640,Anti HCV (Mikropartikül immün assay-MEIA veya benzeri),laboratory,
906650,Anti Hepatit E (HEV),laboratory,
906660,Anti HIV (ELISA),laboratory,
906670,Anti HIV (Kemiluminesans veya benzeri),laboratory,
906680,Anti HIV Core,laboratory,
906690,Anti HIV Envelope,laboratory,
906700,Anti histon antikor,laboratory,
906710,Anti insülin antikor,laboratory,
906720,Anti Jo-1,laboratory,
906730,Anti kardiyolipin lgG,laboratory,
906740,Anti kardiyolipin lgM,laboratory,
906750,Anti mikrozomal antikor,laboratory,
906760,Anti mitokondriyal antikor (AMA),laboratory,
906770,Anti nötrofil sitoplazmik antikor profil,laboratory,
906780,Anti nükleer antikor (ANA),laboratory,
906790,Anti pariyetal antikor (APA),laboratory,
906800,Anti ribozomal P protein,laboratory,
906810,Anti rubella IgG (ELISA),laboratory,
906820,Anti rubella IgG (Kemiluminesans veya benzeri),laboratory,
906830,Anti rubella IgM (ELISA),laboratory,
906840,Anti rubella IgM (Kemiluminesans veya benzeri),laboratory,
906850,Anti Scl 70,laboratory,
906870,Anti Sm D1,laboratory,
906880,Anti tiroglobulin antikor,laboratory,
906890,Anti toxoplazma IgA,laboratory,
906900,Anti toxoplazma IgG (ELISA),laboratory,
906910,Anti toxoplazma IgG (Kemiluminesans veya benzeri),laboratory,
906920,Anti toxoplazma IgM (ELISA),laboratory,
906930,Anti toxoplazma IgM (Kemiluminesans veya benzeri),laboratory,
906940,Anti trombin 3 antijeni,laboratory,
906950,Antifosfolipid antikor,laboratory,
906960,Anti-GAD antikoru,laboratory,
906970,Anti-HCV (Doğrulama dahil),laboratory,
906980,Anti-Jo1 (İmmunoblotting),laboratory,
906990,Anti-Scl 70 (İmmunoblotting),laboratory,
907000,Anti-Sm (İmmunoblotting),laboratory,
907010,Anti-Sm/RNP (İmmunoblotting),laboratory,
907020,Anti-SSA (İmmunoblotting),laboratory,
907021,Anti-SSA (ELISA),laboratory,
907030,Anti-SSB (İmmunoblotting),laboratory,
907031,Anti-SSB (ELISA),laboratory,
907040,Borrelia burgdorferi antikor (Western blot),laboratory,
907050,Borrelia burgdorferi IgG,laboratory,
907060,Borrelia burgdorferi IgM,laboratory,
907070,Brucella aglütinasyon testi (Rose Bengal),laboratory,
907080,Brucella aglütinasyonu (Coombs antiserumu ile),laboratory,
907090,Brucella tüp aglütinasyonu,laboratory,
907091,Brucella Ig G (ELISA),laboratory,
907092,Brucella Ig M (ELISA),laboratory,
907100,Candidomannan,laboratory,
907101,Cyclic citrullinated peptide (CCP),laboratory,
907120,Chlamydia pneumonia IgA,laboratory,
907130,Chlamydia pneumoniae IgG,laboratory,
907140,Chlamydia pneumoniae IgM,laboratory,
907150,Chlamydia trachomatis antijeni,laboratory,
907160,Chlamydia trachomatis IgG,laboratory,
907170,Chlamydia trachomatis IgM,laboratory,
907180,Clostridium difficile toxin-A,laboratory,
907190,Clostridium difficile toxin-A ve B,laboratory,
907200,CMV antijenemia viral yük (IFA),laboratory,
907210,CMV Early antigen,laboratory,
907220,CMV IgG avidite,laboratory,
907221,Covid-19 Antijeni (SARS-CoV-2),laboratory,
907222,Covid-19 (SARS-CoV-2) IgG,laboratory,
907223,Covid-19 (SARS-CoV-2) IgM,laboratory,
907230,Delta antijeni,laboratory,
907240,Delta antikoru,laboratory,
907250,Difteri antitoksin,laboratory,
907260,E.coli O157 H7 (Lateks aglütinasyon),laboratory,
907280,EBV EA,laboratory,
907290,EBV EBNA lgG,laboratory,
907310,EBV VCA lgG,laboratory,
907320,EBV VCA lgM,laboratory,
907330,EHEC toksin,laboratory,
907340,Ekstrakte edilebilir nükleer antijene karşı antikor (anti-ENA),laboratory,
907350,Entamoeba histolyica adezin antijeni (Dışkı),laboratory,
907360,Entamoeba histolyica antikor (İHA),laboratory,
907370,Enterik adenovirus antijeni,laboratory,
907380,E-rozet testi,laboratory,
907390,Galaktomannan antijeni,laboratory,
907400,Giardia antijeni,laboratory,
907410,HBeAg (ELISA),laboratory,
907420,HBeAg (Kemoluminesans veya benzeri),laboratory,
907430,HBsAg (CARD test),laboratory,
907440,HBsAg (ELISA),laboratory,
907450,HBsAg (Kemoluminesans veya benzeri),laboratory,
907460,HCV (CARD test),laboratory,
907470,HCV (ELISA),laboratory,
907480,HCV (Kemoluminesans veya benzeri),laboratory,
907490,Helicobacter pylori direk antijen,laboratory,
907500,Helicobacter pylori IgA (ELISA),laboratory,
907510,Helicobacter pylori IgG (ELISA),laboratory,
907520,Herpes simpleks tip 1 IgG,laboratory,
907530,Herpes simpleks tip 1 IgM,laboratory,
907540,Herpes simpleks tip 1/2 IgG,laboratory,
907550,Herpes simpleks tip 1/2 IgM,laboratory,
907560,Herpes simpleks tip 2 IgG,laboratory,
907570,Herpes simpleks tip 2 IgM,laboratory,
907580,Heterofil antikor deneyi,laboratory,
907590,HIV 1/2 (Hızlı test),laboratory,
907600,HIV doğrulama (Western-blot),laboratory,
907610,HIV konfirmasyon,laboratory,
907620,IgA (Nefelometrik ),laboratory,
907621,IgA Türbidimetrik),laboratory,
907630,IgG (Nefelometrik ),laboratory,
907631,IgG (Türbidimetrik),laboratory,
907640,IgM (Nefelometrik),laboratory,
907641,IgM (Türbidimetrik),laboratory,
907660,İnfluenza virus antijeni,laboratory,
907680,Kabakulak antikoru (Hemaglütinasyon önlenim),laboratory,
907690,Kabakulak IgG (ELISA),laboratory,
907700,Kabakulak IgM (ELISA),laboratory,
907710,Kızamık lgG,laboratory,
907720,Kızamık lgM,laboratory,
907730,Kist hidatik (İndirekt hemaglütinasyon),laboratory,
907740,Kollajen Tip I C Terminal (CICP),laboratory,
907750,Legionella antijeni (İdrar),laboratory,
907760,Legionella pneumophila antijeni,laboratory,
907770,Legionella pneumophila IgG (ELISA),laboratory,
907780,Legionella pneumophila IgM (ELISA),laboratory,
907790,lg G alt sınıfları,laboratory,
907800,Listeria aglütinasyonu,laboratory,
907810,Liver kidney mikrozomal antikor (IFA),laboratory,
907820,Malaria hızlı test (Labor),laboratory,
907840,MPO ANCA,laboratory,
907850,Mycoplasma pneumonia antijeni,laboratory,
907860,Mycoplasma pneumonia IgG (ELISA),laboratory,
907870,Mycoplasma pneumoniae IgM (ELISA),laboratory,
907871,Nükleosom,laboratory,
907880,p-ANCA (Antimiyeloperoksidaz) (ELISA),laboratory,
907890,Parainfluenza virus antijeni,laboratory,
907900,Parvovirus B19 IgG,laboratory,
907910,Parvovirus B19 IgM,laboratory,
907920,Plasmodium aranması (Kalın damla-periferik yayma),laboratory,
907930,Pneumocystis jirovecii antijeni,laboratory,
907940,Pnömokok antikor,laboratory,
907950,PR3 ANCA,laboratory,
907970,Romatoid faktör (RF) (Lateks aglütinasyon),laboratory,
907980,Rotavirus antijeni,laboratory,
907990,Rubella antikor,laboratory,
908000,Rubella IgG avidite,laboratory,
908010,S-adezyon molekulleri (Her biri),laboratory,
908020,Salmonella tüp aglütinasyonu (Gruber-Widal),laboratory,
908030,Sitokin ölçümü (Her bir sitokin için),laboratory,
908040,Solunum sinsityal virusu (RSV) antijeni,laboratory,
908045,Strep.pyogenez hızlı polimeraz zincir reaksiyon testi,laboratory,
908050,Tetanoz antikor,laboratory,
908060,Toxoplasma hemaglütinasyon testi,laboratory,
908070,Toxoplasma IgG avidite,laboratory,
908080,Toxoplasma immünfloresan,laboratory,
908090,Treponema pallidum hemaglütinasyon (TPHA),laboratory,
908100,Varicella zoster virus (VZV) Ig G,laboratory,
908110,Varicella zoster virus (VZV) Ig M,laboratory,
908111,Adenovirus PCR,laboratory,
908112,Aspergillus PCR,laboratory,
908113,BK virüs PCR,laboratory,
908114,Bordatella PCR,laboratory,
908115,Covid-19 (SARS-CoV-2) PCR,laboratory,
908120,Candida PCR,laboratory,
908121,Campylobacter PCR,laboratory,
908122,Clostridium difficile PCR,laboratory,
908130,Chlamydia PCR,laboratory,
908140,CMV PCR,laboratory,
908141,CMV İlaç Direnci,laboratory,
908142,Cryptosporidium PCR,laboratory,
908143,EBV PCR,laboratory,
908150,HBV PCR,laboratory,
908151,HBV İlaç Direnci,laboratory,
908160,HCV genotiplendirme,laboratory,
908170,HCV PCR,laboratory,
908171,HDV PCR,laboratory,
908172,HCV İlaç Direnci,laboratory,
908180,Helicobacter PCR,laboratory,
908200,"Herpes PCR, her biri",laboratory,
908201,HEV PCR,laboratory,
908210,HIV PCR,laboratory,
